Gene	baseMean	log2FoldChange	padj	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	B_1_1	B_1_2	B_1_3	B_2_1	B_2_2	B_2_3	B_3_1	B_3_2	B_3_3	B_4_1	B_4_2	B_4_3	gene	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene_296855	21713.3590608022	-8.49125283415559	2.71424141378598e-15	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.918408690726755	1.94080428788275	0.0679410009674962	796.556014926057	649.160703961923	440.915469499282	3.09354237308721	10.5745393207259	11.933460248069	1574.80543737884	1488.3947159909	420.225374019488	gene_296855	159749.E7BWK4	8.92e-50	167.0	28IP8@1|root,2QR09@2759|Eukaryota,2XF0J@2836|Bacillariophyta	2836|Bacillariophyta	C	Photosynthetic reaction centre protein	psbA	-	1.10.3.9	ko:K02703	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_299262	553.58602047847	-6.18702386781156	1.41558959794874e-05	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.00273947409612753	0	0	0.205028856295833	0.386600326749337	0.372581465919911	0.00327821516045978	0.0625695245384683	0.0660538863796803	2.95774554006315	0.833124283639967	0.547341294489982	gene_299262	2850.Phatr54926	0.0	2821.0	COG0439@1|root,KOG0368@2759|Eukaryota,2XFP8@2836|Bacillariophyta	2836|Bacillariophyta	I	Acetyl-CoA carboxylase, central region	-	-	2.1.3.15,6.3.4.14,6.4.1.2	ko:K11262	ko00061,ko00254,ko00620,ko00640,ko01100,ko01110,ko01212,ko04152,ko04910,ko04922,map00061,map00254,map00620,map00640,map01100,map01110,map01212,map04152,map04910,map04922	M00082	R00742,R04385,R04386	RC00040,RC00253,RC00367	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_302746	36.8806037544319	-8.12530215567382	1.08281289832815e-09	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.442662605903368	0.296286042680618	0.191526910842239	0	0	0.0314585404082222	0.484929917406929	0.771517046531634	1.17828064015078	gene_302746	35128.Thaps31383	2.2e-142	409.0	COG0057@1|root,KOG0657@2759|Eukaryota,2XB0X@2836|Bacillariophyta	2836|Bacillariophyta	G	Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain	-	-	1.2.1.12	ko:K00134	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010	M00001,M00002,M00003,M00165,M00166,M00308,M00552	R01061	RC00149	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	-
gene_303286	44.5314953690797	-9.37825736997943	1.08722464847662e-11	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	1.03682471329238	1.17039399976651	0.859822682631336	0	0	0	3.42579522297153	4.59761178749463	1.60674632747833	gene_303286	1173023.KE650771_gene3530	5.85e-34	125.0	2DBBD@1|root,2Z87P@2|Bacteria,1G08A@1117|Cyanobacteria,1JK54@1189|Stigonemataceae	1117|Cyanobacteria	C	Photosynthetic reaction centre protein	psbA	-	1.10.3.9	ko:K02703	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_304407	27.8297523625326	-8.69308276550038	5.03835763689169e-13	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	1.41255476994421	0.79372040791505	0.497990640279497	0	0	0	1.00573804711091	1.36030257015323	0.71345433256836	gene_304407	159749.K0RF53	7.19e-77	230.0	COG1290@1|root,KOG4663@2759|Eukaryota,2XEDT@2836|Bacillariophyta	2836|Bacillariophyta	C	Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions	petD	-	-	ko:K02637	ko00195,ko01100,map00195,map01100	M00162	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_304408	54.9801989960314	-9.68160910540394	6.02009000745524e-19	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	1.10882642949324	1.28743339974316	0.970935034130796	0	0	0	0.808868316534945	1.13343901705597	0.916440497895048	gene_304408	35128.Thapsdraft467	1.2e-154	434.0	COG1290@1|root,KOG4663@2759|Eukaryota,2XETT@2836|Bacillariophyta	2836|Bacillariophyta	C	Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions	petB	-	-	ko:K02635	ko00195,ko01100,map00195,map01100	M00162	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_305945	77.083830121173	-7.5276649992482	9.08031383402846e-08	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.278172484054053	1.16811030415721	1.11330169193304	0	0.0884282033788922	0.126025982001231	3.50935120401962	7.23282829983912	2.93133232427754	gene_305945	159749.E7BWK3	2.44e-40	134.0	COG1145@1|root,2S26M@2759|Eukaryota,2XGSJ@2836|Bacillariophyta	2836|Bacillariophyta	C	essential for photochemical activity. FB is the terminal electron acceptor of PSI, donating electrons to ferredoxin. The C-terminus interacts with PsaA B D and helps assemble the protein into the PSI complex. Required for binding of PsaD and PsaE to PSI. PSI is a plastocyanin cytochrome c6- ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn	psaC	-	-	ko:K02691	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_306454	251.06621133261	-6.63834757703171	1.66104111641722e-11	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.00783887923802748	0.00828265814063664	0	1.14598287069319	1.19524681062575	0.758133150833284	0.00938046203665171	0.0696265963504584	0.0472525401193461	1.39099504252342	1.49469683626369	1.58558752810413	gene_306454	35128.Thapsdraft1611	0.0	1460.0	28JJ8@1|root,2QRYE@2759|Eukaryota,2XEB4@2836|Bacillariophyta	2836|Bacillariophyta	C	PsaA and PsaB bind P700, the primary electron donor of photosystem I (PSI), as well as the electron acceptors A0, A1 and FX. PSI is a plastocyanin cytochrome c6-ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn. Oxidized P700 is reduced on the lumenal side of the thylakoid membrane by plastocyanin or cytochrome c6	psaB	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0016168,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0046906,GO:0048037,GO:0055035,GO:0097159,GO:1901363	-	ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_307795	22.0361320786722	-8.35870997931511	1.08636374326908e-07	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.0723672071460417	0.0941068068847793	0.0500978124508216	0	0	0	0.243457528536048	0.682640328853899	0.807451200103324	gene_307795	35128.Thaps428	6.81e-139	399.0	COG0191@1|root,KOG4153@2759|Eukaryota,2XAQ2@2836|Bacillariophyta	2836|Bacillariophyta	G	Fructose-bisphosphate aldolase class-II	-	-	4.1.2.13	ko:K01624	ko00010,ko00030,ko00051,ko00680,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00030,map00051,map00680,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00003,M00165,M00167,M00344,M00345	R01068,R01070,R01829,R02568	RC00438,RC00439,RC00603,RC00604	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_30924	26.7655631388478	-8.64089599766258	1.36173328972922e-08	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.0923487598883901	0.112585268965394	0.0499456935871045	0	0	0	0.624132732930036	0.711978343609999	0.32915532052795	gene_30924	159749.E7BWE0	2.96e-159	448.0	COG0805@1|root,2QVCB@2759|Eukaryota	2759|Eukaryota	U	protein transport by the Tat complex	tatC	GO:0000003,GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006810,GO:0006886,GO:0006996,GO:0008104,GO:0008150,GO:0008320,GO:0008565,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009566,GO:0009567,GO:0009579,GO:0009657,GO:0009668,GO:0009977,GO:0009987,GO:0010027,GO:0015031,GO:0015291,GO:0015399,GO:0015405,GO:0015450,GO:0015833,GO:0016020,GO:0016021,GO:0016043,GO:0019953,GO:0022414,GO:0022804,GO:0022857,GO:0022884,GO:0031224,GO:0031360,GO:0031361,GO:0031976,GO:0031984,GO:0032991,GO:0033036,GO:0033281,GO:0034357,GO:0034613,GO:0042651,GO:0042886,GO:0042887,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043235,GO:0043953,GO:0044422,GO:0044424,GO:0044425,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044703,GO:0045184,GO:0046907,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0051704,GO:0055035,GO:0055085,GO:0061024,GO:0065002,GO:0070727,GO:0071702,GO:0071705,GO:0071806,GO:0071840,GO:0071944,GO:0098796,GO:0098797,GO:1904680	-	ko:K02634,ko:K03118	ko00195,ko01100,ko03060,ko03070,map00195,map01100,map03060,map03070	M00162,M00336	-	-	ko00000,ko00001,ko00002,ko00194,ko02044	2.A.64	-	-	-
gene_310007	60.1034427267551	-9.81867770250128	0.000176649728998275	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0	0	0	0	0	0	1.59986375895117	1.8378778084528	1.63284576020894	gene_310007	2880.D1J7D6	2.16e-118	351.0	COG1850@1|root,2QTI9@2759|Eukaryota	2759|Eukaryota	G	ribulose-bisphosphate carboxylase activity	rbcL	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	2.1.3.15,4.1.1.39,6.4.1.2	ko:K01601,ko:K01963	ko00061,ko00620,ko00630,ko00640,ko00710,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00630,map00640,map00710,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00165,M00166,M00376,M00532	R00024,R00742,R03140,R04386	RC00040,RC00172,RC00253,RC00367,RC00859	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_310489	6200.13592234923	-7.9582684556058	1.29022471810453e-17	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.0739620683419064	0.0904886044002251	0.0233257932476962	25.7391028790969	29.585009046523	23.1033672343242	0.0931656243149741	0.51864225551244	0.558474810339699	64.3713456610672	28.5816111530491	22.3793057279863	gene_310489	35128.Thapsdraft1611	0.0	1457.0	28JJ8@1|root,2QRYE@2759|Eukaryota,2XEB4@2836|Bacillariophyta	2836|Bacillariophyta	C	PsaA and PsaB bind P700, the primary electron donor of photosystem I (PSI), as well as the electron acceptors A0, A1 and FX. PSI is a plastocyanin cytochrome c6-ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn. Oxidized P700 is reduced on the lumenal side of the thylakoid membrane by plastocyanin or cytochrome c6	psaB	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0016168,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0046906,GO:0048037,GO:0055035,GO:0097159,GO:1901363	-	ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_314873	376.391837578005	-9.04206711498735	7.61447711894331e-21	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.00907070311828894	0	0	1.94157770715347	1.26536311289042	1.01825791814726	0.0108545346424113	0.0172645539930218	0.0164033817842873	2.52312537056951	3.12528134602314	2.53049794622857	gene_314873	35128.Thapsdraft1611	0.0	1240.0	28JJ8@1|root,2QRYE@2759|Eukaryota,2XEB4@2836|Bacillariophyta	2836|Bacillariophyta	C	PsaA and PsaB bind P700, the primary electron donor of photosystem I (PSI), as well as the electron acceptors A0, A1 and FX. PSI is a plastocyanin cytochrome c6-ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn. Oxidized P700 is reduced on the lumenal side of the thylakoid membrane by plastocyanin or cytochrome c6	psaB	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0016168,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0046906,GO:0048037,GO:0055035,GO:0097159,GO:1901363	-	ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_315094	841.104700724616	1.05692208727904	0.0476761567885337	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	5.32526892061726	24.7774251321344	7.21155774574609	1.67036133987499	1.62069272665215	3.47239609385376	3.4052035687123	4.52947569814198	2.33245361965404	1.9322605208586	0.662394341318198	1.40623139069766	gene_315094	35128.Thapsdraft1611	0.0	1475.0	28JJ8@1|root,2QRYE@2759|Eukaryota,2XEB4@2836|Bacillariophyta	2836|Bacillariophyta	C	PsaA and PsaB bind P700, the primary electron donor of photosystem I (PSI), as well as the electron acceptors A0, A1 and FX. PSI is a plastocyanin cytochrome c6-ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn. Oxidized P700 is reduced on the lumenal side of the thylakoid membrane by plastocyanin or cytochrome c6	psaB	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0016168,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0046906,GO:0048037,GO:0055035,GO:0097159,GO:1901363	-	ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_315604	14.0023892022883	-6.70490431211537	0.000941228043231298	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.0619840861207401	0	0	0	0	0.0499233358652221	0.471667458235211	0.524727432268409	0.665984709650439	gene_315604	35128.Thaps26893	8.74e-96	279.0	COG0099@1|root,KOG3311@2759|Eukaryota,2XFIF@2836|Bacillariophyta	2836|Bacillariophyta	J	Belongs to the universal ribosomal protein uS13 family	-	-	-	ko:K02964	ko03010,map03010	M00177	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_318570	434.541581863681	-10.4435484094658	8.37350988052723e-16	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	5.3640292244761	4.07746030165231	3.18835975107963	0	0	0.0629170808164443	8.38459470097142	9.93525012982573	9.68449841219816	gene_318570	159749.K0RGG6	9e-160	452.0	2CNIT@1|root,2QWJF@2759|Eukaryota	2759|Eukaryota	C	photosynthetic electron transport in photosystem II	psbD	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	1.10.3.9	ko:K02706	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_320249	240.449243124803	-10.8384624504178	1.84590734459056e-09	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.0352008390315314	0.0762923496144095	0.131996396796866	0	0	0.0283515240716076	3.7641453684502	6.78289640253838	5.35317624167266	gene_320249	35128.Thapsdraft1378	2.47e-165	463.0	COG0356@1|root,KOG4665@2759|Eukaryota,2XF1K@2836|Bacillariophyta	2836|Bacillariophyta	P	it plays a direct role in the translocation of protons across the membrane	atpI	-	-	ko:K02108	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko03110	3.A.2.1	-	-	-
gene_320561	23.9526670299419	-6.13839408823858	0.000166216655385138	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.0236619747846809	0.0128209135244132	0.0204756619352943	0	0.0300876044691667	0.0285868064290484	0.554381799568007	0.257542569009035	0.924045813230277	gene_320561	35128.Thaps21175	2.9e-126	379.0	COG0021@1|root,KOG0523@2759|Eukaryota,2XBI6@2836|Bacillariophyta	2836|Bacillariophyta	G	Transketolase, thiamine diphosphate binding domain	-	-	2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_321087	81.0726018952622	-6.84801165332695	3.37537800783114e-07	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.611915955219361	0.352721479381688	0.529515577034426	0	0.0496651553223915	0.0786463510205554	1.25143204492111	2.45625835222316	1.5979422380127	gene_321087	35128.Thapsdraft1545	1.57e-162	464.0	28ISP@1|root,2QR3X@2759|Eukaryota,2XE5P@2836|Bacillariophyta	2836|Bacillariophyta	P	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	-	-	-	ko:K02705	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_323690	22.0475013432844	-7.37361419214162	1.58702897621918e-08	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.50316493439189	0.436212728383565	0.435408928800523	0.0804512567614011	0	0	1.00758683028574	1.29814921058672	1.45552314371566	gene_323690	159749.K0RTY3	1.17e-55	173.0	2CHYC@1|root,2S3QA@2759|Eukaryota,2XGKP@2836|Bacillariophyta	2836|Bacillariophyta	C	This b-type cytochrome is tightly associated with the reaction center of photosystem II (PSII). PSII is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation	psbE	-	-	ko:K02707	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
